birthday,chaksunT,faHrName,faHrNo,hrLastAmt,hrName,hrNo,meet,moHrName,moHrNo,name,ord1CntT,ord1CntY,ord2CntT,ord2CntY,ord3CntT,ord3CntY,owName,owNo,rank,rating,rcCntT,rcCntY,sex,trName,trNo
20210510,64400000,카우보이칼,0038391,"30,000천원(경매)",퀸아비게일,1412051,서울,하버걸,0033098,한국,1,0,1,1,5,2,이수행,109011,국5,0,29,10,암,최봉주,070152
20230429,0,레이스데이,0046317,"20,000천원(개별)",퀸즈레이스,0053943,서울,퀸즈스텝,0028341,한국,0,0,0,0,0,0,박병현,112290,국미검,0,0,0,암,안병기,070146
20240217,0,닉스고,0041819,"98,000천원(경매)",퀸즈임팩트,0055485,서울,티즈디터민드,0053935,한국,0,0,0,0,0,0,박남성,010496,국6,0,0,0,암,박재우,070164
20230502,0,레이스데이,0046317,"1,000천원(개별)",퀸즈타이거,0053990,서울,퀸즈블레이드,0030244,한국,0,0,0,0,0,0,(주)메타플렉스,125014,국6,0,0,0,암,강환민,070175
20230402,27150000,크리솔라이트,0038227,자가생산,퀸즈플라잉,0053696,서울,미래여제,0031824,한국,1,1,0,0,0,0,강홍수,010424,국5,0,5,5,암,이준철,070197
20230320,0,레볼루셔너리,0044420,"40,000천원(개별)",퀸플라자,0055613,서울,선플라자,0035142,한국,0,0,0,0,0,0,박정재,010801,국미검,0,0,0,암,휴양마,0AAAAA
20220311,226800000,한센,0032990,"30,000천원(개별)",큐피드잇,0051131,서울,큐피드닥터,0036009,한국,5,4,3,0,0,0,서순배,104038,국2,0,12,7,수,휴양마,0AAAAA
20230308,34200000,센트럴커맨드,0044931,"40,000천원(개별)",큐피드커맨드,0053050,서울,금강천하,0033815,한국,1,1,2,2,0,0,서순배,104038,국5,0,10,10,수,박재우,070164
20220222,40800000,파워블레이드,0033566,"30,000천원(개별)",큐피드케이,0050957,서울,와일드앤프라우드,0036332,한국,1,1,1,0,1,0,강경운,117025,국5,0,16,9,암,강환민,070175
20230330,0,프로스펙티브,0045014,수증,큐피드프로,0053451,서울,미들버그민트,0038336,한국,0,0,0,0,0,0,서순배,104038,국미검,0,0,0,암,휴양마,0AAAAA
20240430,0,PAYNTER,6970674,"75,000천원(개별)",크라운레거시,0056248,서울,돈트스톱투숍,0054747,한국,0,0,0,0,0,0,(주)디알엠씨티,114026,국미검,0,0,0,수,박재우,070164
20210227,851900000,프리덤차일드,0045049,"30,000천원(경매)",크라운함성,0047001,서울,최고야최고,0035697,한국,8,0,4,2,1,0,황의영,010159,국1,0,18,6,암,이관호,070181
20230427,1500000,메디치글로리,0041800,"1,000천원(개별)",크러시걸,0053404,서울,메스인어드레스,0038398,한국,0,0,0,0,0,0,선형조,121055,국6,0,1,1,암,정하백,070293
20220505,18300000,머스킷맨,0036732,"70,000천원(개별)",크레이지마리,0051893,서울,산타마리,0032968,한국,0,0,1,0,2,2,서창식,114004,국5,0,12,7,암,신삼영,070161
20220311,91950000,레볼루셔너리,0044420,"50,000천원(개별)",크레이지망고,0051435,서울,달려라레오,0036445,한국,3,2,1,1,1,1,서창식,114004,국4,0,10,7,수,신삼영,070161
20240403,0,파워블레이드,0033566,"20,000천원(개별)",크레이지멍키,0056308,서울,파자마마마,0046424,한국,0,0,0,0,0,0,서창식,114004,국미검,0,0,0,암,신삼영,070161
20221003,103000000,OMAHA BEACH,6126920,"74,328천원(개별)",크레이지스타,0058006,서울,TOOK,7169374,호주,2,2,1,1,1,1,서창식,114004,외3,0,8,8,거,신삼영,070161
20230322,20700000,케이탑,0028224,"50,000천원(개별)",크레이지챔프,0053514,서울,달려라레오,0036445,한국,1,1,0,0,1,1,서창식,114004,국5,0,4,4,암,신삼영,070161
20200126,88600000,페더럴리스트,0034735,수증,크로마이트,0045259,서울,레인어브타라,0025713,한국,1,1,1,0,5,1,디디에스코리아(주),126001,국5,0,41,16,거,전승규,070182
20210430,21300000,크리솔라이트,0038227,수증,크리솔니케,0046982,서울,필라니케,0035075,한국,0,0,2,2,1,1,요시다 가츠미,214126,국5,0,7,7,암,전승규,070182
20210409,68250000,크리솔라이트,0038227,수증,크리솔동해,0046907,서울,동해텐텐텐,0034942,한국,2,2,2,1,2,2,요시다 가츠미,214126,국4,0,9,8,수,전승규,070182
20200415,45000000,크리솔라이트,0038227,수증,크리솔메이저,0046020,서울,동해텐텐텐,0034942,한국,1,1,2,1,1,1,요시다 가츠미,214126,국5,0,13,7,거,휴양마,0AAAAA
20230315,0,크리솔라이트,0038227,수증,크리솔스위트,0053996,서울,스윗익스체인지,0031259,한국,0,0,0,0,0,0,요시다 가츠미,214126,국6,0,1,1,수,휴양마,0AAAAA
20230409,16500000,크리솔라이트,0038227,수증,크리솔스텝,0053550,서울,로열스텝,0026109,한국,0,0,2,2,0,0,요시다 가츠미,214126,국5,0,4,4,수,휴양마,0AAAAA
20220415,112200000,크리솔라이트,0038227,수증,크리솔스톤,0051186,서울,필라니케,0035075,한국,4,4,1,1,0,0,요시다 가츠미,214126,국3,0,7,7,암,휴양마,0AAAAA
20230515,0,크리솔라이트,0038227,수증,크리솔퀸,0054400,서울,할리퀸,0038122,한국,0,0,0,0,0,0,요시다 가츠미,214126,국미검,0,0,0,암,안병기,070146
20200321,29400000,크리솔라이트,0038227,수증,크리솔크라운,0046024,서울,할리퀸,0038122,한국,1,1,1,1,1,1,요시다 가츠미,214126,국5,0,5,5,거,휴양마,0AAAAA
20220322,0,크리솔라이트,0038227,수증,크리솔텐,0051187,서울,동해텐텐텐,0034942,한국,0,0,0,0,0,0,요시다 가츠미,214126,국미검,0,0,0,암,안병기,070146
20210409,5700000,크리솔라이트,0038227,수증,크리솔포시,0047428,서울,인티미시미,0036306,한국,0,0,0,0,1,1,요시다 가츠미,214126,국6,0,3,3,암,전승규,070182
20220405,26550000,크리솔라이트,0038227,수증,크리솔피스,0051337,서울,에블린,0037333,한국,1,1,0,0,1,1,요시다 가츠미,214126,국5,0,9,8,수,안병기,070146
20230321,1200000,크리솔라이트,0038227,수증,크리솔힐즈,0053578,서울,펜타힐즈,0034087,한국,0,0,0,0,0,0,요시다 가츠미,214126,국6,0,1,1,암,휴양마,0AAAAA
20190320,2850000,카우보이칼,0038391,"15,000천원(개별)",클래스희망,0045075,서울,태피튜드,0036354,한국,0,0,0,0,0,0,희망홀스,121052,국6,0,5,0,암,휴양마,0AAAAA
20240424,0,클래식엠파이어,0054840,"74,831천원(개별)",클래식오텀,0059223,서울,ANTONIA AUTUMN,6975118,미국,0,0,0,0,0,0,권경자,105222,외미검,0,0,0,수,안병기,070146
20230330,0,미스치비어슬리,0038245,"30,000천원(개별)",클러치골드,0053177,서울,골든스트라이프,0044944,한국,0,0,0,0,0,0,홍애란,124009,국미검,0,0,0,암,휴양마,0AAAAA
20230508,47550000,섀클포드,0045050,"50,000천원(개별)",클러치러브,0053709,서울,옥스포드베이브즈,0040144,한국,2,2,0,0,1,1,홍애란,124009,국5,0,3,3,암,최용건,070200
20230412,58050000,언캡처드,0044993,"60,000천원(경매)",클러치매직,0053493,서울,템파르니요,0036646,한국,2,2,0,0,1,1,홍애란,124009,국4,0,4,4,수,리카디,070244
20230521,0,섀클포드,0045050,"38,000천원(개별)",클러치월드,0054040,서울,투어로즈,0035911,한국,0,0,0,0,0,0,조아건설(주),125009,국미검,0,0,0,수,휴양마,0AAAAA
20240329,0,섀클포드,0045050,"30,000천원(개별)",클러치키드,0056300,서울,레몬키드,0039274,한국,0,0,0,0,0,0,홍애란,124009,국미검,0,0,0,수,리카디,070244
20240424,0,UPSTART,6112213,"36,624천원(개별)",클러치펀치,0061571,서울,LUCKY MOVE,6115769,미국,0,0,0,0,0,0,조아건설(주),125009,외미검,0,0,0,수,최용건,070200
20230208,0,지몰로지스트,6969075,"40,000천원(개별)",클럽맨,0053875,서울,플리트비체,0031483,한국,0,0,0,0,0,0,최홍일,110016,국6,0,2,2,수,서범석,070096
20220405,145050000,레볼루셔너리,0044420,"20,000천원(개별)",클럽큐,0052141,서울,마리카,0030960,한국,4,4,2,2,1,0,최홍일,110016,국3,0,8,7,암,서범석,070096
20220428,170700000,레볼루셔너리,0044420,"50,000천원(개별)",클레어빅뱅,0051295,서울,찬기파랑,0029120,한국,5,5,1,1,1,1,박민지,121005,국3,0,9,8,암,송문길,070179
20230515,0,프리덤차일드,0045049,"55,000천원(개별)",클레어프리덤,0054179,서울,스마트파크,0035535,한국,0,0,0,0,0,0,박민지,121005,국6,0,2,2,암,문병기,070225
20230222,16500000,나이트러스,7000060,"27,000천원(경매)",클로버원,0052905,서울,레모니,0022324,한국,1,1,0,0,0,0,박철근,111042,국5,0,1,1,수,서인석,070165
20230120,0,CONNECT,6114907,"43,235천원(개별)",클로버톱,0060715,서울,FASHION BRAND,6129905,미국,0,0,0,0,0,0,박철근,111042,외4,0,6,6,거,휴양마,0AAAAA
20210209,49500000,KLIMT,6114923,"36,819천원(개별)",클림트월드,0052513,서울,MILDRED,6105881,미국,0,0,2,1,1,0,이혜란,104102,외4,0,22,11,수,조현수,070199
20220525,28800000,카우보이칼,0038391,"30,000천원(개별)",키아오라,0052051,서울,아이스컬린,0038353,한국,1,1,1,1,1,1,박재용,123005,국5,0,10,6,암,성상현,070289
20200520,106100000,투아너앤드서브,0041566,"10,000천원(개별)",킹고태양,0046281,서울,시크릿킨,0038279,한국,2,1,1,0,5,0,김길리,125001,국4,0,24,9,수,박지헌,070264
20200222,216400000,지롤라모,0040246,"38,000천원(개별)",킹다이아,0045382,서울,토츠어돕스,0038346,한국,3,1,5,0,4,1,김아라,121015,국3,0,29,9,거,이신우,070167
20230301,116700000,더킹,0037439,"40,000천원(개별)",킹마스터,0054098,서울,영원챔프,0038946,한국,3,3,1,1,3,3,본투런,121018,국3,0,7,7,수,이동국,070247
20230330,1500000,카우보이칼,0038391,"10,000천원(개별)",킹스파이시,0053367,서울,매치퀸,0038714,한국,0,0,0,0,0,0,고재완,105119,국6,0,4,4,수,서인석,070165
20190418,311600000,투아너앤드서브,0041566,수증,킹아너,0044487,서울,정보왕,0011363,한국,5,1,5,2,6,3,퍼플라인,121053,국2,0,41,14,거,박윤규,070117
20190321,86400000,바이언,0050008,"88,623천원(개별)",킹칼레,0046511,서울,SHUNGO,6107800,미국,1,0,1,0,3,0,박호균,119030,외4,0,27,9,거,강성오,070174
20230327,0,미스치비어슬리,0038245,-,타이거드림,0053207,서울,타피즈드림,0040088,한국,0,0,0,0,0,0,(주)메타플렉스,125014,국미검,0,0,0,거,휴양마,0AAAAA
20230419,58350000,머스킷맨,0036732,"67,000천원(경매)",타이거로어,0054880,서울,스토미튜스데이,0033053,한국,1,1,3,3,1,1,에릭 코,214121,국4,0,9,9,암,정호익,070148
20230520,0,파워블레이드,0033566,"1,000천원(개별)",타이거리벤저,0053992,서울,미나키,0041954,한국,0,0,0,0,0,0,(주)메타플렉스,125014,국6,0,0,0,암,강환민,070175
20230318,0,올드패션드,0037972,"50,000천원(개별)",타이거망치,0053271,서울,블랙재퍼,0038478,한국,0,0,0,0,0,0,김형란,112270,국미검,0,0,0,거,강환민,070175
20230408,26850000,파워블레이드,0033566,"1,000천원(개별)",타이거불패,0053989,서울,진저러시,0041951,한국,0,0,2,2,1,1,(주)메타플렉스,125014,국5,0,5,5,암,이준철,070197
20220127,53550000,케이탑,0028224,"25,000천원(개별)",타이거케이,0050761,서울,다이아찬스,0028223,한국,0,0,4,3,3,3,강경운,117025,국5,0,14,10,거,송문길,070179
20240406,0,파워블레이드,0033566,"1,000천원(개별)",타이거포스,0056338,서울,장산골드,0043498,한국,0,0,0,0,0,0,(주)메타플렉스,125014,국미검,0,0,0,수,강환민,070175
20230404,0,오버애널라이즈,0045082,"45,000천원(개별)",타이트플레이,0053870,서울,화려한비상,0020579,한국,0,0,0,0,0,0,조현영,122001,국6,0,0,0,수,휴양마,0AAAAA
20220428,186150000,GOOD SAMARITAN,6115212,"47,048천원(개별)",탄성의반석,0054673,서울,ONE SHARP LADY,6150157,미국,2,2,5,3,2,2,임병효,104134,외3,0,13,11,수,정호익,070148
20200421,158450000,인디밴드,0028545,100천원(개별),탐라최강자,0046461,서울,탐라퀸,0036394,한국,2,1,4,1,5,2,퍼플라인,121053,국4,0,27,8,거,휴양마,0AAAAA
20220507,172050000,INSTAGRAND,6149543,"64,838천원(개별)",탑티어,0056406,서울,EQUITABLE,6110513,미국,3,0,1,0,1,1,안영환,010561,외2,0,16,10,수,우창구,070149
20230314,0,지롤라모,0040246,자가생산,태광프린스,0053488,서울,두만강,0033231,한국,0,0,0,0,0,0,문창완,105003,국6,0,0,0,수,배휴준,070144
20230130,6000000,MO TOWN,6115210,"50,045천원(개별)",태권브이,0060725,서울,SWEET OATS,6116812,미국,0,0,0,0,0,0,강현철,117017,외4,0,3,3,거,휴양마,0AAAAA
20230502,6300000,퍼지,0039750,자가생산,태극왕자,0053792,서울,클린업비전,0032602,한국,0,0,0,0,1,1,씨유네트워크,114028,국6,0,2,2,수,강성오,070174
20220412,50400000,테스타마타,0034428,"50,000천원(개별)",태기산킹,0051305,서울,슈퍼레전드,0030838,한국,1,0,2,2,2,1,최성룡,105180,국5,0,12,6,수,서범석,070096
20230308,95700000,올드패션드,0037972,"50,000천원(개별)",태양의전사,0053212,서울,금빛환희,0029619,한국,3,3,1,1,0,0,박남성,010496,국4,0,7,7,수,문병기,070225
20210419,80100000,MINESHAFT,6312528,"1,000천원(개별)",태칸,0053721,서울,GRATZIE,7024018,미국,1,0,1,0,2,1,차청일,201751,외4,0,19,8,수,홍윤화,070306
20220214,190800000,AFLEET ALEX,6620030,"50,000천원(개별)",태평레전드,0050793,서울,서치포새미,0050381,한국,5,1,1,0,2,0,에스지이건설,121013,국2,0,15,6,수,휴양마,0AAAAA
20210220,231300000,사우스비치,0044743,"50,000천원(경매)",태평히어로,0047262,서울,베네피셜프렌드,0036344,한국,4,1,3,1,5,2,에스지이건설,121013,국2,0,20,8,수,김윤섭,070103
20220410,42600000,COLLECTED,6115207,"31,249천원(개별)",태풍처럼,0054788,서울,EXTRAVAGANTLY,7091858,미국,0,0,1,0,2,0,우순근,105169,외4,0,8,0,거,우창구,070149
20220403,99750000,TAPITURE,6106670,수증,탭딘,0051653,서울,온딘,0050577,한국,2,1,2,2,4,1,최상일,105113,국4,0,14,10,수,문병기,070225
20200519,97650000,투아너앤드서브,0041566,"4,000천원(개별)",탱글이,0046333,서울,노던파크,0025175,한국,1,1,4,0,4,3,차청일,201751,국4,0,36,13,수,홍윤화,070306
20210301,16200000,MO TOWN,6115210,"39,394천원(개별)",터보삭스,0054025,서울,SHE'S OUR ANGEL,6970780,미국,0,0,0,0,1,0,김창식,010352,외4,0,21,8,암,휴양마,0AAAAA
20220308,27600000,언캡처드,0044993,수증,터보차지,0050640,서울,선기어,0028798,한국,1,0,1,0,0,0,송암축산,121019,국5,0,14,8,암,강환민,070175
20220303,9900000,미스터크로우,0041813,자가생산,터치더스카이,0051086,서울,스카이라라,0033067,한국,0,0,1,0,0,0,박광순,104131,국6,0,1,0,암,박천서,070115
20210322,5400000,섀클포드,0045050,-,턴테이블,0046567,서울,선기어,0028798,한국,0,0,0,0,1,1,송암축산,121019,국6,0,21,7,암,휴양마,0AAAAA
20200306,190050000,테이크차지인디,0039742,"20,000천원(개별)",테마탄생,0046012,서울,미스트래블린,0013969,한국,3,1,5,1,4,3,김길리,125001,국3,0,36,14,거,문병기,070225
20230315,0,레볼루셔너리,0044420,자가생산,테이크참,0054874,서울,테이크어웨이,0050571,한국,0,0,0,0,0,0,김명식,010226,국미검,0,0,0,암,휴양마,0AAAAA
20190125,131300000,카우보이칼,0038391,자가생산,텐배거,0045100,서울,슈거빅토리,0030384,한국,2,0,2,0,5,0,김명식,010226,국5,0,44,9,수,심승태,070166
20240211,0,AUDIBLE,6119755,"68,000천원(경매)",토네르도스,0055196,서울,스위트앤솔티키스,0055042,한국,0,0,0,0,0,0,제이엘피코퍼레이션,124020,국미검,0,0,0,수,서홍수,070160
20240418,0,지몰로지스트,6969075,"50,000천원(개별)",토네르원,0056201,서울,금순이,0017475,한국,0,0,0,0,0,0,제이엘피코퍼레이션,124020,국미검,0,0,0,수,서홍수,070160
20210216,157200000,레볼루셔너리,0044420,"30,000천원(개별)",토호마켓,0046650,서울,물보라,0020630,한국,2,1,5,2,4,3,최임규,113032,국3,0,26,13,암,김동균,070170
20200306,149850000,투아너앤드서브,0041566,"20,000천원(개별)",토호스카이,0045283,서울,물보라,0020630,한국,2,0,5,1,0,0,최임규,113032,국3,0,29,9,수,김동균,070170
20240320,0,콘서트투어,0052316,"35,000천원(개별)",통쾌한승자,0055497,서울,산방미인,0019256,한국,0,0,0,0,0,0,김영선,119013,국미검,0,0,0,수,토니,070265
20230320,0,나이트러스,7000060,자가생산,투버드히트,0053330,서울,송버드투,0029486,한국,0,0,0,0,0,0,김준현,106289,국6,0,0,0,암,구자흥,070157
20230420,6600000,지몰로지스트,6969075,"24,000천원(개별)",투어킹,0054867,서울,브라이디즈프롤릭,0045083,한국,0,0,1,1,0,0,이경호,111034,국6,0,7,7,거,배휴준,070144
20220323,17700000,티즈원더풀,0034835,"38,000천원(개별)",투어펠릭스,0050926,서울,투어로즈,0035911,한국,0,0,1,0,2,2,이민희,121017,국5,0,6,3,수,박재우,070164
20230118,1200000,미스치비어슬리,0038245,"23,000천원(개별)",투투매직,0052841,서울,매직치프,0021457,한국,0,0,0,0,0,0,강용익,105137,국6,0,3,3,암,조현수,070199
20240218,0,컬러즈플라잉,0027443,"20,000천원(경매)",트라움매직,0055490,서울,러브메도우,0022142,한국,0,0,0,0,0,0,안희철,111052,국미검,0,0,0,암,이준철,070197
20210505,271800000,투아너앤드서브,0041566,"20,000천원(경매)",트라움킹,1412323,서울,큰마법,0035406,한국,5,2,3,2,5,2,안희철,111052,국2,0,19,9,수,이준철,070197
20230225,0,컬러즈플라잉,0027443,"23,000천원(개별)",트라이던트,0054300,서울,곱따,0037243,한국,0,0,0,0,0,0,정이철,117011,국미검,0,0,0,수,리카디,070244
20230409,22800000,트리플나인,0032258,"18,000천원(개별)",트리고누스,0054882,서울,호스퀸,0039374,한국,1,1,0,0,1,1,희망홀스,121052,국5,0,2,2,암,김윤섭,070103
20210310,133900000,언캡처드,0044993,"50,000천원(개별)",트리스탄왕자,0047064,서울,탱고스텝,0022890,한국,3,0,3,2,2,0,이상진,122030,국4,0,27,9,거,김윤섭,070103
20220210,1500000,레볼루셔너리,0044420,"38,000천원(개별)",트리플에스,0055198,서울,스타드퀸,0029832,한국,0,0,0,0,0,0,투애니포,121063,국6,0,7,7,암,최봉주,070152
20220420,40050000,트리플나인,0032258,수증,트리플제니,0051828,서울,제니천왕,0033484,한국,1,1,1,1,2,2,김순건,065045,국5,0,9,9,암,휴양마,0AAAAA
20220427,58350000,트리플나인,0032258,"31,000천원(경매)",트리플팔메토,0051857,서울,팔메토블룹스,0033093,한국,2,2,1,1,0,0,박성구,010244,국4,0,10,8,암,김동균,070170
20230424,0,연승대로,0021239,자가생산,특급기상,0054323,서울,해운대기상,0031761,한국,0,0,0,0,0,0,김근영,106272,국미검,0,0,0,암,휴양마,0AAAAA
20220410,119400000,연승대로,0021239,자가생산,특급파티,0051253,서울,어메이징대지,0034469,한국,3,3,2,1,2,2,김근영,106272,국4,0,11,9,암,서인석,070165
20210203,96450000,KLIMT,6114923,"65,072천원(개별)",티나케이,0054020,서울,JUST A BULLET,6549885,미국,0,0,4,3,3,0,강경운,117025,외4,0,28,13,암,우창구,070149
